rating,comment,sentiment
5,produk sesuai description.. suara bass mantep..,positive
5,"cepat sampainya, keren fungsinya bisa buat powerbank",positive
1,headsetnya tdk bisa dipakai alias matot,negative
5,"barang sesuai pesanan,,semua berfungsi dg baik, harga bersahabat, keren",positive
5,"paking rapi, produk baru di coba sebentat dan cukup baik",positive
5,"sesuai sama deskripsi, untuk harga segini lumayan lah kwalitas nya",positive
5,"mantap sih, baterai tahan lama, di cas cepet, suara nggak putus-putus",positive
5,"Bagus, kirian mati satu atau dua duanya tapi enggak, kalau mati satu besok nya gak kaget sih namanya juga produk dibawah 💯",positive
5,packingnya lumayan oke karena pakai bubble wrap.,positive
5,"Bagus barangnya, suka, tapi buat buku panduannya kurang lengkap buat how to use that....",positive
5,"barang bagus, pengiriman cepat",positive
5,"barang aman, packing bagus",positive
2,sura cuma sebelah,negative
5,"Sayang sekali, barang tidak sesuai foto. .... tp normal... aman pengiriman cepat",positive
5,sesuai deskripsi sesuai deskripsi sesuai deskripsi,positive
1,Headdsetnya kanan semua.. 🤣,negative
4,Beyond expectations,positive
4,barang bagus kirim cepat.. cuma rada berat aja chargernya,positive
5,"Tiba dengan selamat, semua berfungsi dengan baik, thanks.",positive
5,Ok,positive
4,ok,positive
3,"packing kurang rapih, dan tempat earphone nya retak.., suara amann",neutral
3,"barang sdh saya terima, tapi begitu saya tes, suaranya kecil bgt, padahal volumenya sdh besar...",neutral
5,"barang bagus. pengiriman cepat, trusted. semoga tahan sampe bertahun tahun",positive
5,"barang berfungsi dengan semestinya, sudah beli 2x disini",positive
5,"oke, kalu bisa di bungkus kardus dulu boss baru plastik..biarkemasan gak penyok...",positive
5,baranng sesuai apa yg di pesann,positive
5,Belum dipake semoga awet dan tahan lama,positive
5,barang diterima sesuai pesanan,positive
5,"barang nya bagus, suara cukup baik di harga nya",positive
5,"Seller nya ramah,produk nya bagus,suara nya ngebass. Top sangat lah",positive
5,"packing aman, headset berfungsi dgn baik, kualitas suara bagus",positive
5,mantap,positive
5,"pengiriman cepat, barang bagus berfungsi semua, semoga awet.",positive
5,"wow, cakep... semuanya work gan,,, ada lecet dikit gag masalah sih yg pnting jalan.",positive
5,"mantap, berfungsi dengan baik",positive
5,untuk suara masih bagus t9 nya,positive
5,lumayan keren,positive
3,tipe nya salah padahal udh bener mesennya yg 5.1,neutral
5,"barang sampai dgn selamat, harga terbaik di kelasnya, suara Yang dihasilkam sesuai ekspetasi",positive
5,mantap .. lgs digunakan semoga tahan lama,positive
2,pesen 2 yg dtng cuma 1,negative
5,"keren, mudah link BT dan baik kualitas suaranya..",positive
4,"mantap,cuman respon chat sama pengiriman agak berlambat",positive
5,"barang bagus, suara bersih, proses cepat. sangat recomended",positive
5,Barangnya sudah sampai sesuai pesanan trimakasih booos? semoga saja awet.,positive
4,"Stereonya udah mantap buat harga segini, cuma minus nya baterai boros & kabel charger kayak bekas gitu soalnya ada lecet karatannya. Tapi overall udah bagus sih di ha...",positive
5,"Berfungsi dengan baik, dan kualitas suara mantap",positive
5,baramg oke punya kwalitas baik suara mantab hrga terjangkau pelayanan cepat sampai,positive
5,terbaik pokonya ❤,positive
5,oke,positive
5,bagus,positive
5,ok,positive
4,"Barang sampai diberi 4 bintang, karena plastik mika jam tidak ada, dan ada bekas lecet, burbel plastik masih baik atau utuh, keseluruhan masih ok, tingkatkan lagi, bravo",positive
4,barang ok,positive
5,barang bagus bisa di gunakan,positive
4,barang FS lebih murah tapi lebih bagus Dari Yang pinzy gaming ..,positive
5,Terbaik aslinya 😎😎😎,positive
5,Mantapp berfungsi dengan baik,positive
5,produk bagus...bassnya berasa banget...oke jiga harga compitble...,positive
3,yg kanan tdk nyala,neutral
5,"barang sesuai pesanan, kemasan rapi, respon cepat dan berfungsi baik.",positive
4,lumayan lah dgn hrga segitu,positive
2,"setelah pemakaian beberapa hari, yang kiri nya suaranya samar-samar trus ilang padahal pemakaian saya gk berlebihan dan gk pernah ketindihan si twsnya",negative
5,"bass oke. suara mantap, harga oke",positive
5,keren Sampai sekarang pun masih ok buat dengerin musik ataupun vc,positive
5,top seller,positive
4,"bassnya enak, earbuts nya pas comfortable banget",positive
5,pengiriman cepat barang aman👍,positive
4,"secara tampilan cukup OK, dg harga segitu kualitas suaranya cukup memuaskan lah ya.",positive
5,sedikit kebesaran,positive
4,barangnya bagu,positive
5,suaranya jernih,positive
5,barang sesuai dan cepat terkirim,positive
5,"pengemasan aman, , berfungsi dg baik.",positive
5,"barang Ori, mantap puas sekali Dan bermanfaat, power bank maksimal powernya👍",positive
4,Barang datang dg selamat. suaranya keren sih ini. bassnya mantep tp ga mendem twitternya. ini suaranya ga beda jauh kaya tws saya kemarin yg harganya ratusan ribu. buat...,positive
5,Bassnya kerasa mantap👍,positive
1,barang baru di pakai sehari besok nya tidak bisa hidup lagi apa ada kesalahan dalam produk atau bagaimana saya tidak paham sering hidup dan mati sendiri mohon penjelasan...,negative
5,Barang berfungsi dengan baik. Pengiriman cepat. Packing aman. Seller ramah. Terimakasih seller.,positive
5,kerenlah untuk harga segini mah,positive
5,trm ksh respon cepat barang smpi dengan aman smg sukses selalu.,positive
5,mantap simpel tampilan bagus.,positive
5,"ok, bisa jd powerbank juga klo lg darurat",positive
5,Mantaf 👍,positive
5,"produk sesuai deskripsi, masih disegel. kemasan rapi, respon&pengiriman cepat. good seller",positive
5,Mantap... sesuai pesanan.. berfungsi dengan baik... sudah dicoba... Bassnya wouw... tq seller.. good job,positive
5,maksih kakak barang nya memuaskan makasih kakak,positive
5,bagua kok keren lah gokil asik asik joss bgtt,positive
5,bagus👍,positive
5,PAS,positive
1,"headset bluetooth nya yg dtng warna abu pdhl order warna hitam,dan sebelah tdk berfungsi",negative
5,Suaranya enak di kuping saya,positive
5,sesuai deskripsi.mhantap.👍🏽,positive
5,"berfungsi dengan baik, tinggal tunggu pemakaian 1 Minggu ke depan. semoga awet",positive
4,Suara mantap untuk tws dibawah 100k. Pengiriman cepat. Dus agak tidak mulus tetapi masih ok. Barang aman selamat sampai tujuan,positive
5,"mantap, suara aman, batre awet banget",positive
5,"kualitas barang ok, harga murah dan seller responsif",positive
3,"Suaranya kurang bagus dan kurang nyaman dipake, beda sama yg jenis sebelumnya yg pernah beli. Cempreng sekali.",neutral
5,barangnya bagus,positive
5,"Bagus, cuma bass kurang",positive
1,Hancurrrrrrrrrrrrrrr...........suara parahhhhhhhhhhhhhhhhhhhhhhhhhhhh Gak lagii dehhhhhh,negative
3,"Pengiriman cepat, barangnya berfungsi dengan baik, tapi kualitas suaranya yang cempreng sekali. Skala 1 sampai 10 utk kualitas suara aku beri skor 6. Anyway sesuai harga...",neutral
5,worth it,positive
5,pengiriman cepat,positive
1,"kemasan luarnya rusak rusak, ya gak bnyk sih cuman ga nyaman aja, penjual seperti tidak mementingkan kepuasan konsumen. untuk earphonenya juga kadang suka mati sendiri da...",negative
5,terima kasih,positive
1,yg satu mati tidak ada suara barang jelek,negative
5,cuma lama aja pengngiraman nya...tp semua bgus good,positive
5,"Worth it lah dngan harga segitu , suaranya juga lumayan pengiriman cepat sat set ga nyesel lah",positive
5,kualitas barang ok,positive
5,barang bagus suara jozzzz...,positive
5,Sesuai harga lah,positive
5,"Mantap, barang sesuai harapan, bass nya mantul, pakai volume kecilpun bass nya masih terasa, keren lah pokoknya.",positive
5,"barang mantap,bas lumayan mantul..rekomen dgn harga sgtu batre awet",positive
5,suara ok model ok kualitas ok koneksi juga ok materil ok over all ok murah tapi bukan murahan toppp,positive
2,"Suara kadang2 hilang , bagian kanan sering mati",negative
5,"Kualitas suara mendekati earbud Kube1, cocok buat yg mau migrasi ke wireless + mic. Harga terjangkau, pelayanan cepat",positive
3,suara nya lebih dominan kiri,neutral
4,"Ada harga , ada kualitas! Untuk harga segini cukuplah untuk pemakaian kasual. Bagi gamer, jangan berekspektasi tinggi, tapi dengan kualitas begini cukup oke. Yap yang dil...",positive
3,cara mengaktifkan nya bagaimana? pas saya buka tidak menyala,neutral
5,bagus barangnya Alhamdulillah,positive
5,mantap suara keras bass lumayan,positive
4,kurang bass nya,positive
5,kondisi saat ini aman 👍🏻,positive
3,"Nyaman dipakai, namun sayangnya jangkauannya hanya sekitar 3 meteran. Battery nya juga cepat habis.",neutral
4,semua berfungsi 👍,positive
5,"mantap! Berfungsi dengan baik, suara joss.",positive
5,"belum dicoba, kliatannya kokoh",positive
1,"Hanya satu earphone yang berfungsi, satunya lagi gak bisa berfungsi. Beli dua, satunya earphone berfungsi dgan baik dua-duanya, satunya lagi cuma sebelah kiri yg keluar s...",negative
5,mantapppp enak banget bass nya,positive
4,Fast respon,positive
5,"Bass nya cukup mengejutkan untuk harga segini, material nya terasa sangat plastik, tapi sangat wajar untuk TWS harga dibawah 100ribu",positive
5,mantap deh barangnya 100% sama seperti yg di foto. semoga laris manis,positive
5,mantap,positive
4,"sampai selamat,ok, pengiriman lama bgt",positive
5,"Jujur Percaya sama review Youtube agak kurang di percaya , eh gak nyangka Ternyata Suara Bagus si, kalau menurut saya , Nanti saya balik lagi deh Liat awet apa enggak ba...",positive
4,krn grtais nigkro jdia laam smpainay 5 ihar,positive
5,mantapppp,positive
5,"wah mantap suara jernih,bassnya ok .harga terjangkau lah bisa untuk cas hp juga lo ayo beli... headset bluetooth TWS F9-5",positive
5,unit sudah di terima..dan berfungsi dengan sanagt baik.bas nya bagus..treble juga seimbang..sanagat recomended..thanks seller..n tokopedia..,positive
5,Bagus,positive
5,barang nya bagus kualitas nya okkkk topppppppppppp....,positive
3,bass ok... Cuman Putus nyambung,neutral
2,"kualitas suara kurang :( kresek2 yang kiri mati total setelah beberapa hari, nggak ke charge :{",negative
5,Terima kasih,positive
5,"Pengiriman sesuai jadwal, barang sesuai pesanan dan bagus. Terima kasih",positive
5,BEST,positive
5,"barang original, berfungsi dengan baik.",positive
5,"semua berfungsi dengan baik,,, pengiriman cepat, packing rapi, bass lumayan,, digabung dengan equalizer..",positive
4,suara kemeresek terus,positive
5,mantap barang sesuai dengan deskripsi.originl.suara mantap,positive
5,"Lumayan, sesuai harga, berfungsi baik... nuhun",positive
5,sesuai pesanan paking mantap sukses seller,positive
5,"suara oke, pengiriman cepat sampai,batre awet, dan bisa buat powerbank juga loh",positive
5,barangnya muantappp pisannn,positive
5,"Suaranya bagus,keren,bassnya dpt, stereo.harga murah, semoga awet..",positive
5,barang mantap.. fungsi dengan baik,positive
5,bagus,positive
5,barang baguss cuma masih belum ngerti ada yg nyala matiinya belum faham (tanda lingkaran hijau),positive
5,josssss,positive
5,Mantab,positive
4,biar bintang aja yg komen,positive
5,"barang bgus,cepat pengiriman",positive
4,salah sy sendiri beli produk murah jd kualitas jg jauh dr harapan...maaf,positive
2,kok karet cadaganya gak di kasih.kmrn tmn beli dpt karet cadaganya,negative
5,"barang oke, awal an hrus dcas dlu",positive
5,bagus,positive
5,seaui pesanan p rada susah sambungnya,positive
5,selama pemakaian sampe sekarang awetttt,positive
5,"klau ini sesuai pesanan gak salah lagi,",positive
5,bagus lah sesuai harga...saya kira rusak ternyata ngedrop... gk bikin kecewa.. gk kasih foto lg error buat upload,positive
5,murah meriah 👍,positive
5,bagus barangnya bukan abal2,positive
5,barang bagus pengiriman cepat,positive
5,oke lah untuk harga segitu mantaaap,positive
3,cara charge nya pakai apa min? tapi bagus banget,neutral
5,"oke, sudah sampai",positive
4,iseng-iseng beli tws mumpung ada coin hasil cashback dan yang dateng lumayan bikin terkejut. harga segini bisa dapet fitur sebanyak itu. kualitas audio yahhhh sesuai deng...,positive
5,"Desainnya keren , suaranya juga enak didengar",positive
5,barang oke,positive
4,"berfungsi dgn baik,pengiriman cpat",positive
1,"tidak bisa di charger, saya sudah coba pakai kabel type C to USB dan USB to USB masih tidak bisa. kayaknya ada kerusakan di boxnya, sejak awal terima baru saya cek koneks...",negative
4,gk smpt difoto krn hedseatnya lgsng di serahkan ke seseorg sbgai KADO. smoga saja bisa awet digunakan nnti. trims ya buat kurir & pedagang nya,positive
5,mantap berfungsi keduanya dan ada harga ada kualitas.,positive
5,kelazzz,positive
1,warna beda sama yg saya pesan saya pesan warna hitam yg datang warna putih,negative
3,suka putus putus jaringannya,neutral
1,"baterai earphone nya bocor 1 yang sebelah kiri, 5menit langsung lowbat:(",negative
5,diterima dengan baik dan berfungsi baik,positive
5,"bass nya agak kurang, sisanya mantap",positive
5,mantep,positive
5,"Baru di test, barang berfungsi dgn baik",positive
5,soundnya bagus,positive
5,untuk harga seginian mantap lah,positive
5,"responsive seller, barang udah sampai, tapi blm dicoba",positive
4,Suaranya suka putus2,positive
5,"barang baru masih segel dengan baik,,semua berfungsi keran lah.",positive
4,"Work normal, tapi perlu direset dulu biar kedua earbudnya nyambung. Kurir....agak payah, tp ndak ada hubungannya.",positive
5,"pengiriman cepat, kualitas barang bagus, suaranya pas, konektivitas juga sangat mudah.",positive
5,"berfungsi dgn baik, kualitasnya bagus. minus headset yg sebelah kana longgar, jdi kebuka.",positive
5,kerenn bNgett,positive
5,"bagus banget,worth it untuk harga segini",positive
5,Barang bagus sesuai pesanan,positive
5,Masih saya charger jadi blm tau enak atau enggaknya,positive
3,"headset nya mayan sesuai hargalah,,untuk jaraknya ga bisa jauh dari hp",neutral
5,Berfungsi dengan baik,positive
2,baru pakai sehari headset sebelah kanan matot..,negative
5,"mantap,sesuai harga",positive
4,"Brg ok.. cuma suaranya kadang patah"".. wajar sih brg murah.. proses pengiriman rada lama.. klo ud dbwa expedisi cpt.",positive
5,"Ini ulasan setelah 20 hari pemakaian, minus nya itu batre di casingnya ga awet, soalnya pas ngecas earbud nya dari 100 ke 50 itu normal terkuras dayanya, tapi pas udah ny...",positive
3,"nyaman di kuping, audio musik bagus, tapi mic nya lbh menangkap suara sekitar drpd suara sndiri",neutral
5,semoga awet senang tiasa..,positive
5,barang dah di Terima dengan selamat. pokoknya mantul..,positive
5,"baru dicharge, belum dicoba. pengiriman cepat",positive
4,pengiriman barang cepat,positive
3,"suara mantap,tapi kalo dipake lama telinganya sakit",neutral
5,"mantap deh, sesuai dengan harga dan tidak mengecewakan,. bass nya jg OK",positive
2,terdengar kurang enak buat music,negative
5,mantap suaranya gokill,positive
5,"barang bagus original, pasangnya mudah pemakaiannya mudah smart bagus suara jernih mantap dan keliatan keren dipakai",positive
5,good,positive
3,Sebelah kiri bermasalah..sepertinya batrenya sdh tdk bagus..kiri sering diskonek peer nya dgn yg kanan..sehingga cmn kanan yg terdengar,neutral
1,koneksi jelek,negative
5,"setelah diterima dan saya pakai beberapa hari, baterainya tahan lama baik itu baterai headset maupun powerbank nya... kayaknya sekali cas power bank bisa lebih seminggu d...",positive
5,"reapon cepat, delivery cepat, semoga awet krn blm dicoba..tks",positive
5,"suaranya bagus, harga murah tapi respon penjual agak lama jadi pengiriman lama keduluan earbud toko laen.",positive
5,"bagus,baterai tahan lama sesuai harga",positive
3,ga Ada bas nya sama sekali,neutral
4,ternyata alatnya gede,positive
5,Produk sesuai dengan deskripsi dan gambar,positive
5,"barang nyaman d pakai,harga murah,masih belum tau awet gak batrenya,tampilannya juga bagus",positive
5,barang sudah saya terima dalam.kondisi baik... semoga awet.. terimakasih seller,positive
2,"kualitas suara biasa aja malah mirip hedset pinzy yg kabel. bass nya ga deep malah sedikit cempreng kadang yg sebelah suka keresek, udah di beli tapi ga bisa di retur. p...",negative
5,"barang original, suara merdu dan terjamin kualitasnya MANTAP.",positive
5,Alhamdulillah barang sudah sampai apa lg seller dan pihak kurir jg ramah bngt 👍,positive
5,"mantap, barang sesuai Diskripsi, layanan luar biasa cepatnya, mksh min 🙏",positive
5,"Kualitasnya baik, sesuai dengan harganya. Pengiriman cepat. Semoga bisa awet ya.",positive
1,Earbud kiri tidak menyala,negative
5,belum dicoba lama si tapi pemakaian sekitar 1 jam normal,positive
1,"pas dipakai suaranya kada idup kadang mati walaupun sudah di cas lama, ya emang harga ga pernah bohong x ya",negative
5,ok sesuai dengan pesanan tapi kurang bass headset bluetooth nya,positive
3,"untuk penggunaan seharian lumayan awet, tapi kadang ada trouble dimana headset sebelah kanan error, kaya kresek kresek gtu, trus kadang disconect sendiri, trus nyambung l...",neutral
5,barang bagus,positive
4,"sayang suaranya kurang empuk,tapi ya lumayan semoga aja awet,terima kasih seller dan toko pedia.",positive
5,"barang mantap sesuai gambar yg lagi liat"" boleh langsung beli barang oke semua",positive
4,uda dicoba lumayan bagus. harga murah,positive
5,ok. berfungsi baik,positive
5,suara jernih ngebass lumayan,positive
5,"okesih. murah. meskipun yg dtg seri F9, padahal pesennya F9-5.1",positive
5,pengiriman cepat dan berfungsi baik,positive
5,mayan lah..yg penting kedenger👍,positive
5,"buat di harganya ini worth it bgt sih, bass, treble, vokal pas bgt, ga dominan di salah satu. enak didenger, mudah2an awet",positive
4,sehari pemakaian yg sebelah kanan kadang kemresek kadang nggak.. padahal volume mentok cuma 70%,positive
5,"worth it banget. touch screen berfungsi dengan sangat baik, pause 1x touch, next song 2x, previous 3x. GG banget",positive
5,"mantap, pengirimannya cepet, lebih cepat dari estimasi",positive
1,"Suara nya sering mati hidup, slalu yang kiri dulu yang mati, lanjut yang kanan. terima kasih",negative
5,Pesanan telah diterima. Makasih,positive
5,pesanan oke bgt berfungsi dgn bagus packing rapi dan keamanan barang oke.sukses sllu......,positive
5,"bagus, sesuai harga. lumayan untuk denger musik. terimakasih seller",positive
5,Barang bagus sesuai pesanan Terimakasih,positive
4,"pengiriman cepat, packing sangat baik, kualitas twsnya biasa aja kualitas eartips siliconenya kurang bagus dan fittingnya gada yg cocok di kuping saya dampaknya kualitas...",positive
5,keren good pengiriman cepat,positive
5,"terimakasih buat semuanya, barang sudah sampai wlw jauh akhirnya datang",positive
1,"Barang belum sampai sampai sekarang,di tanya ke delivery nya salah kirim",negative
5,respon cepat,positive
5,terima kasih kak .,positive
5,Barang bagus qualitas suaranya baguus,positive
5,keren,positive
5,"Gpp dapet varian 5.2, bass lumayan sesuai harga",positive
5,suaranya mantab...barang sesuai gambar...pengiriman lumayan cepat...packing biasa...baterainya semoga awet dan gak gampang drop...,positive
5,"bagus sihh ,, tapi kabel.y sudah putus ,,😁👌",positive
4,"panduan gak ada yg versi indo, tp yg fungsi n kegunaan.a sudah bagus...",positive
5,barang oke normal tengkiu,positive
5,sudah sampai..,positive
5,"Bagus, pengiriman cepat. Worth it untuk harga segini♥️. Nyaman pas dipake🥰",positive
5,mantul,positive
5,ya bagus 👍,positive
5,barang original sesuai dengan harga,positive
5,Mantep suaranya,positive
5,Mantap produknya,positive
5,"sesuai dg barang y, pengiriman cepat",positive
5,barang cepat sampai,positive
5,untuk harga segini lumayan lah,positive
5,"Keren abis,, suara mantap..",positive
5,bagus mantap cepat,positive
5,Barang berfungsi dengan baik. pengiriman juga cepet. thanks 👌🏻,positive
5,mantap real pict,positive
5,"Suara mantap,,bass mantap ,,Cocok di harga yang cukup murah, Worth it pokonya",positive
1,sebelah kiri cpt hbs daya di bandingkan kanan,negative
5,Mantap...cuma di sisi t4 input dan output kurang bagus,positive
5,mantap ....... produk sesuai deskripsi berfungsi dengan baik fast respon fast delivery recomended seller,positive
5,mantaff & berkwalitas,positive
5,barang bagus,positive
5,Alhamdulillah barang sudah sampai dan berfungsi dengan baik. terima kasih buat penjual dan Pak kurir.,positive
5,👍👍👍,positive
5,barang bagus,positive
5,"sesuai hrg,",positive
5,toko terbaik😁👍🏻,positive
4,lumayan lah sesuai dengan harga terima kasih seller,positive
5,mantul bang awet barangnya alhamdulillah,positive
5,good pisan,positive
5,"Kualitas mantap, sesuai harga. Semoga awet lama.",positive
5,"Barang bagus, berfungsi dengan baik, packing aman dan rapi.",positive
5,berfungsi dengan baik,positive
5,"mantap, barnag berfungsi dengan baik👍 semoga awet",positive
5,"mantap, packing bagus",positive
5,Mantaap...sesuai pesanan recomended seller,positive
5,"suaranya bagus, barangnya bagus. 10/10",positive
5,mantap smoga awet,positive
5,"capat sampai, barang mantap sesuai dng harga",positive
5,"oke mantapsss sesuai dengan harga, tidak berharap banyak hehe",positive
5,good quality dan kerennn,positive
5,"Mantab Tws nya. Stereonya fungsi. Tapi bicara kualitas audio, ya ada harganya",positive
5,barang bagus sesuai diakripsi....trims,positive
5,barang sesuai pesanan.suaranya mantaf.trebelnya mantaf.bassnya lumayan. dan terakhir batrainya awet.kurir cepat. ini baru is the besss.,positive
5,"kualitas Ok, sesuai deskripsi, pengiriman cepat,",positive
5,"Ada harga ada kualitas, kalau ekspektasimu terlalu tinggi mending beli yang branded sekalian. Btw, barang yang gw terima sebelah kiri mati awalnya tapi mau nyambung tiba...",positive
3,kualitas sesuai harga.,neutral
1,mati sebelah... di chat gagg di respon,negative
5,Barangnya bagus dan dibungkus dengan rapi sehingga diterima oleh kustomer baik dan tidak cacat,positive
5,sip,positive
5,mantap brangnya,positive
5,"Ya namanya kere hore, lumayan ok, cuma sering tiba-tiba ga koneksi, ntar konek lagi, kadang mati separoh, kadang delay",positive
5,Bagus.,positive
5,Alhamdulillah barang tiba lebih awal dari pada yang diperkirakan. Barang cukup bagus,positive
5,barangnya dah yampe sesuwe pesanan.tokoya amanah kurirya yaramah,positive
5,mantab... kwalitas suara bagus bgt untuk harga segitu.. pengiriman sangat cepat 1x24 jam.. order sabtu sampe rumah minggu..,positive
5,Pengiriman nya cepat dan packing nya rapih,positive
5,"suara bagus, hanya saja pengiriman harusnya lebih cepat tp ternyata terlambat padahal udh pilih yg paling cpet",positive
5,"pelayanan oke, transaksi langsung diproses dan dikirim dihari yg sama jadi cepat sampai. produk sesuai deskripsi, belum dicoba.",positive
5,"mantep cuy, paket sampai dengan selamat (ya walaupun dus nya penyok) dan Alhamdulillah gk ada kerusakan apapun",positive
5,"Barangnya bagus, pengiriman cepat, pokoknya puas",positive
5,sesuai deskripsi..berfungsi dgn baik..proses pengiriman cepat..Trima ksih seller n tokped🙏,positive
5,bagus,positive
5,"mantap barangnya...murah meriah barang jossss,tidak mengecewakan",positive
5,"alhamdulillah, bisa digunakan. bismillah semoga awettt.. Terima kasih selleerr..",positive
5,"seller fast respon,kualitas prod bgs,pengiriman cpt,barang smp dgn aman,maaf tdk foto krn sy blm smp rumah.tq seller,kurir&toped.",positive
5,masokkk,positive
5,Mantap. Fungsi lancar jaya.,positive
5,barang pesanan wis dateng dan dpt berfungsi dgn baik. trims,positive
5,mantap,positive
5,Berfungsi dengan baik dan normal.. suara kategori lumayan.. semoga awet..,positive
5,"berfungsi dg baik, istri pun senang....",positive
5,Berfungsi dengan baik dan worth it,positive
5,mantap,positive
5,"Produk Original, Rekomended Seller 👍🏻👍🏻🙂",positive
3,yg 1 nyaa mati..,neutral
5,"orderan sdh diterima dengan baik, sesuai deskripsi, berfungsi dengan baik, Trmksh...",positive
5,"Puas banget, suaranya bagus dan jernih. Mau beli lagi",positive
5,"Alhamdulillah barang nya bagus, dan datangnya cepet.",positive
5,puas sampe heliin buat sodara,positive
5,Barang bagus pengiriman cepat rekomended deh,positive
5,"mantap, barang bagus, suara jernih, harga murah kwalitas gak murahan",positive
3,"headset yg sebelah kiri nyala mati, padahal sdh dicharge tp masih tetep tdk lancar",neutral
5,Respon cepat. mantapp,positive
5,semoga awet,positive
5,puas banget barang bagus murah lagi ..egk nyesal untuk belinya,positive
2,hedset sebelahnya gak nyambung/terkoneksi,negative
5,respon seller bagus. pm masalah produk langsung ditanggapi. pengemasan bagus. semoga awet dipake produknya,positive
5,Barangnya oke tapi pihak pengirim yg bilangnya SI CEPOT itu LAMA BANGET,positive
5,mantap banget suaranya,positive
4,"Mantap, barang berfungsi dengan baik. Good",positive
5,best,positive
5,mantapppp,positive
5,memuaskan,positive
5,"sejauh ini mantabbb,,, seller ok, barang ok",positive
4,kualitas sesuai dengan harga,positive
5,barang original,positive
5,Barang sesuai pesanan dan berfungsi baik.. seller cepat dam responsif,positive
5,"untuk barang dibawah 100k, ini cukup bagus",positive
4,Bgus aja ... blm tau umur y brapa lama,positive
5,harga sesuai kwalitas. 👍👍,positive
5,mantapp,positive
5,barang bagus meskipun kotaknya penyok,positive
1,saat sedang telpon suara nya tidak terlalu terdengar walaupun volume sudah full,negative
5,lumayan,positive
4,"barang diterima dalam kondisi baik. untuk sinyal blootothnya gak bisa jauh"", bahkan ketika hp dimasukkan ke saku celana, konektivitas terganggu, sering sendat"", y...",positive
5,bgs,positive
5,berfungsi dengan baik. barang yg diperoleh jauh melebihi harga di bayar,positive
5,kualitas barangnya bagus 👍,positive
4,agak kecewa dikit soalny penutup nya kek dah rusak,positive
5,barang bagus,positive
4,terimakasih barang nya sudah sampai sesuai pesanan semoga awet,positive
5,mayanlah sesuai dengan harga .,positive
4,"batrenya awet, kualitas suaranya sendiri worth it kok untuk ukuran harganya walaupun kayaknya untuk pecinta bass serasa kurang, tapi untuk saya yg suka musik yg dominan d...",positive
1,dok casan nya dah ga bisa cas cepat mati,negative
3,headset sebelah kiri suaranya kecil,neutral
3,"overall bagus pengiriman sesuai, tapi untuk yang sebelah kanan ketika di connectkan ada sedikit bunyi nging nging yng cukup menggangu, sukses selalu",neutral
1,diaplikasi sudah selesai tapi saya belum menerima barang nya entah masih dikurir atau tidak dikirim dr penjualnya terima kasih,negative
4,tingggal dicoba,positive
5,Mantul,positive
5,sesuai dan berfungsi dengan baik,positive
5,barang nya bagus suara nya merdu,positive
5,Alhamdulillah sudah Datang dengan kondisi normal,positive
5,"semua barang bagus,",positive
5,"barang sudah sampai dengan selamat packing rapih, penjual ramah dan fast respon, pengiriman cepat",positive
4,barang bagus murah semoga awet,positive
5,"Barang diterima dengan baik, tidak ada cacat dan sesuai harapan..tq",positive
5,mantap,positive
4,"semoga awet, untuk segi kualitas sesuai dengan harga ya cukup bagus",positive
5,recommended seller!,positive
5,barang bagus no minus,positive
5,barang bagus👍,positive
5,okelah. bruntung dapet yg sesuai 😁 . biasae klo beli barang onlen . rada rada gagal,positive
5,terimakasih. berfungsi 2 2 nya. pengiriman cepat..,positive
5,Biar bintang dan gambar yg berbicara. Yang pastinya... Is the best.,positive
5,"suara ok, nyaman dipakai, kualitas mantappppp",positive
5,Dengan harga terjangkau kwalitas oke,positive
5,barangnya bagus cuman suaranya kurang ngebass aja,positive
5,barang oke berfungsi dengan baik,positive
5,"pengiriman cepat, barang sesuai foto ,kualitas bagus banget",positive
5,siiipp..barang berfungsi dengan baik...,positive
5,mantap,positive
5,keren sik walau batrei cepet habis,positive
5,barang nya bagus,positive
5,"barang sudah di Terima, dan berfungsi dgn 👍",positive
5,good produk,positive
5,"barang bagus, suara jernih, pengiriman cepat,.. rekomendasi utk penjual nya..",positive
5,beli kedua kalinya... puas dengan barangnya.. semoga awet,positive
5,sesuai harga berfungsi dengan baik,positive
5,"harga terjangkau, suara oke, tidak ada yang cacat berfungsi normal semuanya. Thank you seller",positive
5,siiiip,positive
5,bagus barangnya... terimakasih,positive
5,barang lumayan bagus sesuai gambar,positive
5,so far goodlah diharga segitu,positive
5,oke laah sesuai bass nya sopan,positive
5,ok trims.,positive
5,ok. banget,positive
5,mantap,positive
5,ok lah,positive
5,Bagus,positive
5,barang bagus dan suara cukup lumayan,positive
5,puas,positive
5,"suara lumayan ngebas ,pokoknya mantap . desain simple",positive
5,"beli tws ini terinspirasi dari SobatHAPE, bagus sih barangnya",positive
1,"earphone kanan tidak berfungsi, respon complain mengecewakan",negative
5,oke,positive
5,"barang cukup bagus,kualitas suara sesuai harga sudah dua bulan pemakaian tidak ada kendala...",positive
5,Barangnya original 👍,positive
5,mantap,positive
5,barang ok Barangnya original 👍 Suaranya jernih Desainnya modern 😍 Material premium,positive
5,sampe sekarang masih saya pakai dan mntap,positive
5,Value for money,positive
1,earphone yg left tidak bisa terhubung ke android/hp nya.,negative
5,mantapp langsung dicoba suaranya ok,positive
